429	1070	2019-11-09 14:31:48
430	1070	2019-11-09 14:32:09
431	1070	2019-11-09 14:32:29
432	1070	2019-11-09 14:32:50
433	1070	2019-11-09 14:33:11
434	1070	2019-11-09 14:33:31
435	1070	2019-11-09 14:33:52
436	1070	2019-11-09 14:34:12
437	1070	2019-11-09 14:34:33
438	1070	2019-11-09 14:34:54
439	1070	2019-11-09 14:35:14
440	1070	2019-11-09 14:35:35
441	1070	2019-11-09 14:35:56
442	1070	2019-11-09 14:36:16
443	1070	2019-11-09 14:36:37
444	1070	2019-11-09 14:36:58
445	1070	2019-11-09 14:37:18
446	1070	2019-11-09 14:37:39
447	1070	2019-11-09 14:38:00
448	1070	2019-11-09 14:38:20
449	1070	2019-11-09 14:38:41
450	1070	2019-11-09 14:39:02
451	1070	2019-11-09 14:39:22
452	1070	2019-11-09 14:39:43
453	1070	2019-11-09 14:40:04
454	1070	2019-11-09 14:40:24
455	1070	2019-11-09 14:40:45
456	1070	2019-11-09 14:41:06
457	1070	2019-11-09 14:41:26
458	1070	2019-11-09 14:41:47
459	1070	2019-11-09 14:42:08
460	1070	2019-11-09 14:42:28
461	1070	2019-11-09 14:42:49
462	1070	2019-11-09 14:43:10
463	1070	2019-11-09 14:43:30
464	1070	2019-11-09 14:43:51
465	1070	2019-11-09 14:44:12
466	1070	2019-11-09 14:44:32
467	1070	2019-11-09 14:44:53
468	1070	2019-11-09 14:45:14
469	1070	2019-11-09 14:45:34
470	1070	2019-11-09 14:45:55
471	28530	2019-11-09 14:46:16
472	28530	2019-11-09 14:46:36
473	1070	2019-11-09 14:46:57
474	20590	2019-11-09 14:47:17
475	20590	2019-11-09 14:47:38
476	570	2019-11-09 14:47:59
477	570	2019-11-09 14:48:19
478	570	2019-11-09 14:48:40
479	570	2019-11-09 14:49:01
480	570	2019-11-09 14:49:21
481	570	2019-11-09 14:49:42
482	420	2019-11-09 14:50:03
483	420	2019-11-09 14:50:23
484	420	2019-11-09 14:50:44
485	420	2019-11-09 14:51:05
486	420	2019-11-09 14:51:25
487	350	2019-11-09 14:51:46
488	350	2019-11-09 14:52:07
489	350	2019-11-09 14:52:27
490	350	2019-11-09 14:52:48
491	350	2019-11-09 14:53:09
492	350	2019-11-09 14:53:29
493	420	2019-11-09 14:53:50
494	420	2019-11-09 14:54:11
495	420	2019-11-09 14:54:31
496	420	2019-11-09 14:54:52
497	420	2019-11-09 14:55:13
498	420	2019-11-09 14:55:33
499	420	2019-11-09 14:55:54
500	420	2019-11-09 14:56:15
501	420	2019-11-09 14:56:35
502	420	2019-11-09 14:56:56
503	420	2019-11-09 14:57:17
